taxID,Organism
2583588,"Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-"
2583822,Plantibacter sp. M259
2584943,Longibaculum sp. KGMB06250
2584944,Sutterella faecalis
2585117,Alistipes onderdonkii subsp. vulgaris
2585118,Alistipes communis
2585119,Alistipes dispar
2587163,Oceanicola sp. D3
2590776,Pseudomonas sp. NIBRBAC000502773
2591145,Cellulomonas sp. Y8
2592065,Escherichia coli O1:H42
2592351,Carnobacterium sp. PL12RED10
2592352,Carnobacterium sp. PL26RED25
2592354,Carnobacterium sp. PL24RED07
2592355,Carnobacterium sp. PL17GRE32
2593958,Alcaligenaceae bacterium SJ-26
2594003,Ferrovibrio terrae
2594269,Chryseobacterium sp. SNU WT5
2594473,Sphingomonas xanthus
2594789,Lachnospiraceae bacterium KGMB03038
2597701,Comamonas flocculans
2597770,Pseudomonas sp. BJP69
2599308,Crassaminicella thermophila
2602769,Flavobacterium alkalisoli
2603277,Rhizobium sp. WL3
2603296,Enterococcus sp. DA9
2605619,Escherichia coli O16:H48
2605620,Escherichia coli O80:H26
2608254,Bacillus sp. BS98
46170,Staphylococcus aureus
147467,Mammaliicoccus sciuri
1653479,Rhodococcus fascians
147452,Staphylococcus saprophyticus
1500843,Rhodococcus pyridinivorans
1673076,Sphingobium xenophagum
1546149,Diaphorobacter nitroreducens
1226298,Lacticaseibacillus paracasei subsp. paracasei ATCC 25302 = DSM 5622 = JCM 8130
1156433,Streptococcus ilei
471821,Candidatus Endomicrobium trichonymphae
1804984,Paraburkholderia phytofirmans OLGA172
219334,Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393
2587161,Clostridium thermarum
1849491,Abyssicoccus albus
2546450,Stenotrophomonas indicatrix
2052837,Aquella oligotrophica
1476577,Candidatus Nanosynbacter lyticus
2487071,Epilithonimonas vandammei
2183547,Aquirufa nivalisilvae
671223,Cutibacterium modestum
2575373,Nocardioides jishulii
2585755,Alistipes onderdonkii subsp. vulgaris
2585756,Alistipes communis
570374,Corynebacterium sanguinis
2480923,Cohnella candidum
741091,Rahnella aceris
1759437,Serratia surfactantfaciens
90270,Xanthomonas hortorum pv. gardneri
866775,Aerococcus sp. Group 1
