taxID,Organism
1888195,Streptococcus himalayensis
1889813,Anaerolineaceae bacterium oral taxon 439
1891186,Vibrio aphrogenes
1891675,Pantoea alhagi
1897531,Propionibacterium phage Anatole
1897532,Propionibacterium phage B22
1897533,Propionibacterium phage B3
1897534,Propionibacterium phage Doucette
1897537,Propionibacterium phage G4
1898103,Rhodocyclaceae bacterium
1898207,Clostridiales bacterium
1898474,Macrococcus sp. IME1552
1898684,Pseudomonas sp. LPH1
1902136,Streptococcus sp. NPS 308
1903186,Brachybacterium sp. P6-10-X1
1903686,Jeotgalibaca sp. PTS2502
1904944,Stenotrophomonas sp. LM091
1905288,Klebsiella sp. LTGPAF-6F
1905730,Pectobacterium parmentieri
1905847,Curtobacterium sp. BH-2-1-1
1906742,Microbacterium sp. BH-3-3-3
1907578,Lelliottia jeotgali
1909732,Tessaracoccus sp. T2.5-30
1911586,Marinilactibacillus sp. 15R
1911683,Tenericutes bacterium MZ-XQ
1911684,Tenericutes bacterium MO-XQ
1911685,Methanobacterium sp. MZ-A1
1912856,Peptoniphilus sp. ING2-D1G
1912897,Blautia argi
1914209,Tequatrovirus RB14
1914471,Sulfuritortus calidifontis
1914525,Sphingopyxis sp. FD7
1914541,Rhizobium sp. Y9
1914861,Enterobacter sp. SA187
1915310,Enterobacter cloacae complex sp. ECNIH7
1916917,Microbacterium sp. 1.5R
1917441,Streptococcus ruminantium
1920107,Aeromonas sp. ASNIH7
1920109,Enterobacteriaceae bacterium ENNIH2
1920110,Citrobacter sp. CFNIH10
1920114,Leclercia sp. LSNIH1
1920116,Leclercia sp. LSNIH3
1920128,Enterobacteriaceae bacterium ENNIH3
1920191,Delftia sp. HK171
1921510,Tardibacter chloracetimidivorans
1922225,Erythrobacter sp. Alg231-14
1922226,Anderseniella sp. Alg231-50
1930071,Methylomusa anaerophila
1930532,Pseudomonas sp. CC6-YY-74
1930557,Shewanella sp. FDAARGOS_354
1934254,Klebsiella sp. M5al
1935181,Shigella flexneri 1c
1935379,Leucobacter muris
1938334,Microbacterium sp. TPU 3598
1941347,Bacillus sp. 275
1944646,Phoenicibacter congonensis
1954351,Escherichia coli APEC O2-211
1960083,Actinomyces gaoshouyii
1961362,Sphingomonas sp. NIC1
1965365,Escherichia phage CF2
1965367,Escherichia phage HP3
1965374,Salmonella phage Si3
1972431,Phytobacter ursingii
1972757,Klebsiella sp. PO552
1977402,Inovirus M13
1977566,Enterobacter sp. Crenshaw
1977852,Bordetella sp. J329
1978467,Pseudomonas sp. AK6U
1980001,Cellulosimicrobium sp. TH-20
1981174,Pseudomonas sp. M30-35
1981499,Escherichia phage ECD7
1986146,Desulfobulbus oralis
2003121,Sphingobacterium sp. G1-14
2003188,Parolsenella catena
2004644,Acinetobacter sp. WCHA45
2004646,Acinetobacter sp. WCHA55
2004647,Acinetobacter sp. WCHAc010052
2004650,Acinetobacter chinensis
2005046,Stenotrophomonas sp. WZN-1
2005047,Escherichia phage ST0
2005388,Pseudomonas sp. RU47
2005884,Thauera sp. K11
2009331,Bacillus sp. MD-5
2011081,Primolicivirus Pf1
2013114,Citrobacter sp. 86
2015316,Bosea sp. AS-1
2015795,Klebsiella sp. LY
2017484,Brachybacterium vulturis
2017485,Brachybacterium avium
2018065,Roseomonas sp. FDAARGOS_362
2018067,Pseudomonas sp. FDAARGOS_380
2018305,Shewanella bicestrii
2019568,Citrobacter sp. 92
2021971,Streptococcus respiraculi
2024273,Salmonella enterica subsp. enterica serovar Sundsvall
2024304,Shigella phage Sf14
2024305,Shigella phage Sf17
2024308,Shigella phage Sf21
2024309,Shigella phage Sf24
2024316,Shigella phage Sf13
2024320,Shigella phage Sf22
2025492,Staphylococcus sp. M0911
2025876,Parabacteroides sp. CT06
2025949,Herbaspirillum sp. meg3
2026186,Bacillus paranthracis
2026188,Bacillus tropicus
2026190,Bacillus mobilis
2026240,Klebsiella quasivariicola
2026248,Bacillus sp. 1s-1
2026657,Leuconostoc mesenteroides subsp. jonggajibkimchii
2027290,Providencia huaxiensis
2027405,Azoarcus sp. DD4
2027919,Enterobacter cloacae complex sp.
2028343,Rhizobium sp. 11515TR
2030797,Glaesserella sp. 15-184
2030922,Enterococcus phage phiSHEF2
2030923,Enterococcus phage phiSHEF4
2030924,Enterococcus phage phiSHEF5
2033032,Aeromonas sp. CA23
2033033,Aeromonas sp. CU5
2033438,Serratia sp. MYb239
2036206,Suicoccus acidiformans
2037915,Dickeya sp. Secpp 1600
2039166,Chryseobacterium sp. 6424
2040624,Gemella sp. ND 6198
2041044,Eubacterium maltosivorans
2044467,Escherichia sp. E4742
2044912,Staphylococcus debuckii
2045208,Massilia violaceinigra
2047801,Escherichia phage VB_EcoS-Golestan
2048654,Solibacillus sp. R5-41
2048775,Escherichia coli O114:H49
2048776,Escherichia coli O128:H27
2048777,Escherichia coli O15:H11
2048778,Escherichia coli O178:H19
2048779,Escherichia coli O182:H21
2048780,Escherichia coli O25:H16
2048781,Escherichia coli O27:H7
2048898,Microbacterium sp. Y-01
2049486,Shigella flexneri 7b
2049589,Pseudomonas sp. HLS-6
2049935,Bacillus sp. Lzh-5
2051905,Enterobacter sp. CRENT-193
2052938,Enterobacteriaceae bacterium S05
2053832,Bacillus sp. HBCD-sjtu
2057246,Acidipropionibacterium virtanenii
2057741,Bradyrhizobium sp. SK17
2057743,Actinomyces wuliandei
2057791,Enterococcus sp. CR-Ec1
2057800,Actinomyces qiguomingii
2060122,Salmonella phage BPS17L1
2060124,Salmonella phage BPS17W1
2060307,Enterococcus sp. FDAARGOS_375
2060312,Altererythrobacter sp. B11
2060726,Neorhizobium sp. SOG26
2066049,Citrobacter freundii complex sp. CFNIH2
2066051,Enterobacteriaceae bacterium ENNIH1
2067572,Pseudomonas sp. NC02
2067957,Methylobacterium sp. DM1
2068654,Clostridium fermenticellae
2069256,Pseudomonas sp. XWY-1
2070197,Enterococcus phage PMBT2
2070463,Lysinibacillus sp. SGAir0095
2070539,Gammaproteobacteria bacterium ESL0073
2072025,Lysinibacillus sp. YS11
2072503,Actinoalloteichus sp. AHMU CJ021
2073078,Pseudomonas sp. DTU12.3
2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164
2077137,Enterobacter cloacae complex sp. FDA-CDC-AR_0132
2077147,Citrobacter freundii complex sp. CFNIH3
2077148,Citrobacter freundii complex sp. CFNIH4
2077149,Citrobacter freundii complex sp. CFNIH9
2079535,Corynebacterium liangguodongii
2079536,Actinomyces sp. Z16
2079596,Acinetobacter sp. SWBY1
2080469,Zoogloeaceae bacteirum Par-f-2
2080740,Corynebacterium yudongzhengii
2080759,Bacillus sp. DU-106
2081702,Actinomyces sp. oral taxon 897
2081703,Peptostreptococcaceae bacterium oral taxon 929
2082188,Sphingobium sp. YG1
2082193,Clostridiaceae bacterium 14S0207
2083051,Pseudomonas sp. SWI6
2083052,Pseudomonas sp. SWI36
2083053,Pseudomonas sp. SWI44
2083054,Pseudomonas sp. LG1D9
2083055,Pseudomonas sp. LH1G9
2086584,Massilistercora timonensis
2086585,Maliibacterium massiliense
2093834,Bacillus sp. ZY-1-1
2093856,Butyricimonas faecalis
2093857,Dysosmobacter welbionis
2094025,Pukyongia salina
2094242,Victivallales bacterium CCUG 44730
2099788,Lactobacillus sp. CBA3605
2099789,Lactobacillus sp. CBA3606
2103230,Microbacterium sp. str. 'China'
2107999,Lactobacillus paragasseri
2108362,Lactobacillus sp. D1501
2109685,Olsenella sp. GAM18
2109687,Oscillibacter sp. PEA192
2109688,Clostridiales bacterium CCNA10
2109690,Lachnospiraceae bacterium Choco86
2109691,Lachnospiraceae bacterium GAM79
2109692,Erysipelotrichaceae bacterium GAM147
2109913,Melaminivora suipulveris
2115848,Salmonella phage SE1 (in:Nonagvirus)
2126069,Pseudomonas sp. LBUM920
2126319,Variovorax sp. PMC12
2126982,Escherichia coli O18:H1
2136182,Acinetobacter cumulans
2138084,Lactobacillus sp. Koumiss
2144175,Megasphaera stantonii
2153354,Klebsiella huaxiensis
2153385,Lelliottia sp. WB101
2161816,Tessaracoccus timonensis
2161821,Dialister massiliensis
2163011,Orrella marina
2163016,Vibrio sp. dhg
2169400,Gemmobacter aquarius
2169540,Lysinibacillus sp. 2017
2171623,Miniimonas sp. S16
2172042,Enterococcus phage LY0322
2172103,Limnobaculum parvum
2173034,Petrocella atlantisensis
2173853,Streptococcus chenjunshii
2175687,Enterococcus phage vB_EfaS_AL3
2175688,Enterococcus phage vB_EfaS_AL2
2184083,Pseudothauera hydrothermalis
2185111,Sphingobium sp. LF-16
2202827,Methylobacterium terrae
2203895,Psychrobacter sp. YP14
2211108,Sulfuricystis multivorans
2213202,Planococcus lenghuensis
2217825,Bacillus sp. AR4-2
2217830,Bacillus sp. SH8-8
2217832,Bacillus sp. JAS24-2
2219057,Pseudomonas sp. LG1E9
2219696,Sphingomonas sp. FARSPH
2259623,Oenococcus sp. UCMA 16435
2259647,Raoultella sp. X13
2259883,Acetobacter sp. JWB
2267265,Bacillus sp. DM2
2267618,Klebsiella sp. P1CD1
2268024,Ephemeroptericola cinctiostellae
2268461,Microbacterium sp. ABRD28
2282124,Stenotrophomonas sp. ASS1
2282309,Leclercia sp. W17
2282310,Leclercia sp. W6
2282656,Humibacter sp. BT305
2283194,Sporosarcina sp. PTS2304
2304606,Companilactobacillus zhachilii
2320270,Pseudomonas sp. DG56-2
2320858,Paenisporosarcina cavernae
2320868,Clostridium manihotivorum
2339259,Yersinia hibernica
2341112,Georhizobium profundi
2341117,Arachidicoccus soli
2364787,Alistipes megaguti
2382163,Streptococcus koreensis
2419772,Apilactobacillus bombintestini
2420135,Streptomyces sp. S501
2420300,Acinetobacter sp. FDAARGOS_493
2420301,Acinetobacter sp. FDAARGOS_494
2420305,Acinetobacter sp. FDAARGOS_560
2420306,Serratia sp. FDAARGOS_506
2420308,Streptococcus sp. FDAARGOS_520
2420309,Streptococcus sp. FDAARGOS_521
2420310,Streptococcus sp. FDAARGOS_522
2420313,Enterococcus sp. FDAARGOS_553
2447890,Serratia sp. 1D1416
2448483,Serratia sp. 3ACOL1
2448811,Bacillus sp. WR11
2479367,Buttiauxella sp. 3AFRM03
2479392,Pseudomonas sp. LTJR-52
2479393,Pseudomonas sp. LTGT-11-2Z
2479546,Vibrio zhugei
2479767,Blautia sp. SC05B48
2480625,Plantibacter sp. PA-3-X8
2480908,[Mycobacterium] chelonae subsp. gwanakae
2482769,Serratia sp. P2ACOL2
2483110,Clostridium sp. JN-1
2483360,Thermus caldilimi
2485784,Erysipelothrix piscisicarius
2485839,Serratia sp. LS-1
2485926,Atopobiaceae bacterium
2487063,Chryseobacterium sp. G0162
2487065,Chryseobacterium sp. G0201
2487072,Epilithonimonas vandammei
2487118,Intestinibaculum porci
2487150,Phytobacter sp. MRY16-398
2488567,Klebsiella sp. FDAARGOS_511
2488819,Corynebacterium endometrii
2489595,Glaciecola amylolytica
2490633,Streptococcus periodonticum
2490851,Pantoea sp. CCBC3-3-1
2490853,Rhodococcus sp. NJ-530
2494234,Sutterella megalosphaeroides
2494374,Tabrizicola piscis
2494701,Enterobacter chengduensis
2496265,Jeotgalibaca ciconiae
2496837,Brevibacillus marinus
2496847,Sulfuricystis thermophila
2496867,Flaviflexus ciconiae
2497860,Cellulosilyticum sp. WCF-2
2497863,Janthinobacterium sp. 17J80-10
2498113,Limnobaculum zhutongyuii
2500132,Enterobacter sp. N18-03635
2500152,Salmonella enterica subsp. salamae serovar 42:r:-
2500532,Paracoccus sp. Arc7-R13
2500542,Salmonella sp. SSDFZ54
2500543,Salmonella sp. SSDFZ69
2500548,Acetobacter oryzoeni
2505979,Pseudomonas viciae
2506420,Periweissella cryptocerci
2507159,Clostridium sp. JN-9
2507160,Aminipila luticellarii
2507161,Acidilutibacter cellobiosedens
2507162,Caproiciproducens sp. NJN-50
2507538,Muriicola soli
2511819,Salmonella enterica subsp. enterica serovar Brancaster
2528203,Bacteroides sp. A1C1
2529121,Citrobacter sp. ABFQG
2529386,Bacillus sp. SYJ
2546350,Citrobacter arsenatis
2547598,Marinobacter sp. JH2
2547601,Porphyrobacter sp. YT40
2547962,Erwinia sp. QL-Z3
2547970,Parashewanella tropica
2557994,Sphingobacterium sp. CZ-2
2559074,Pseudomonas sp. S150
2560010,Actinomyces procaprae
2562449,Citrobacter tructae
2562451,Vagococcus xieshaowenii
2564099,Ruminococcus bovis
2564310,Salmonella enterica subsp. enterica serovar Carmel
2564436,Salmonella enterica subsp. enterica serovar Florida
2565554,Sphingobium sp. PAMC28499
2565555,Sphingomonas sp. PAMC26645
2565556,Sphingopyxis sp. PAMC25046
2565559,Stenotrophomonas sp. PAMC25021
2565914,Enterobacter sp. 18A13
2566012,Citrobacter sp. CF971
2571029,Brachybacterium sp. SGAir0954
2571749,Novosphingobium sp. EMRT-2
2571750,Vagococcus zengguangii
2572087,Candidatus Saccharibacteria bacterium oral taxon 955
2572088,Candidatus Nanosynbacter featherlites
2572089,TM7 phylum sp. oral taxon 952
2575699,Elizabethkingia sp. 2-6
2575923,Brevibacterium sp. CS2
2576307,Caloramator sp. E03
2576356,Bacillus sp. FDAARGOS_527
2576376,Streptococcus sp. 1643
2576406,Citrobacter sp. TBCP-5362
2576606,Duncaniella sp. B8
2577863,"Salmonella enterica subsp. salamae serovar 56:z10:e,n,x"
2578115,Pseudomonas sp. KBS0802
2579247,Salmonella enterica subsp. enterica serovar Rough O:-:-
2579935,Jejubacter calystegiae
2582419,Dialister hominis
2582827,Bacillus sp. KBS0812
2582830,Enterococcus sp. M190262
2583577,Raoultella sp. NCTC 9189
2583584,Streptococcus sp. NCTC 11567
2583585,Streptococcus sp. NCTC 10228
2583588,"Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-"
2583822,Plantibacter sp. M259
2584943,Longibaculum sp. KGMB06250
2584944,Sutterella faecalis
2585117,Alistipes onderdonkii subsp. vulgaris
2585118,Alistipes communis
2585119,Alistipes dispar
2587597,Pseudomonas sp. SWI7
2590776,Pseudomonas sp. NIBRBAC000502773
2592065,Escherichia coli O1:H42
2592345,Olivibacter sp. LS-1
2592351,Carnobacterium sp. PL12RED10
2592352,Carnobacterium sp. PL26RED25
2592354,Carnobacterium sp. PL24RED07
2592355,Carnobacterium sp. PL17GRE32
2592382,Paenalkalicoccus suaedae
2592653,Lactococcus protaetiae
2592654,Protaetiibacter larvae
2593958,Alcaligenaceae bacterium SJ-26
2594269,Chryseobacterium sp. SNU WT5
2594473,Sphingomonas xanthus
2594789,Lachnospiraceae bacterium KGMB03038
2597659,Gordonia zhaorongruii
2597701,Comamonas flocculans
2597770,Pseudomonas sp. BJP69
2599308,Crassaminicella thermophila
2601898,Noviherbaspirillum sp. UKPF54
2603277,Rhizobium sp. WL3
2603296,Enterococcus sp. DA9
2605620,Escherichia coli O80:H26
2607911,Paenibacillus sp. 37
2608254,Bacillus sp. BS98
2609668,Acinetobacter sp. C16S1
861208,Agrobacterium tumefaciens
46170,Staphylococcus aureus
147467,Mammaliicoccus sciuri
1827146,Priestia megaterium
1653479,Rhodococcus fascians
147452,Staphylococcus saprophyticus
2583375,Pseudoalteromonas distincta
1673076,Sphingobium xenophagum
85643,Thauera aminoaromatica
1546149,Diaphorobacter nitroreducens
538219,Mycoplasma nasistruthionis
1226298,Lacticaseibacillus paracasei subsp. paracasei ATCC 25302 = DSM 5622 = JCM 8130
1156433,Streptococcus ilei
219334,Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393
2587161,Clostridium thermarum
1849491,Abyssicoccus albus
2546450,Stenotrophomonas indicatrix
1476577,Candidatus Nanosynbacter lyticus
2487071,Epilithonimonas vandammei
671223,Cutibacterium modestum
2585755,Alistipes onderdonkii subsp. vulgaris
2585756,Alistipes communis
570374,Corynebacterium sanguinis
741091,Rahnella aceris
1759437,Serratia surfactantfaciens
90270,Xanthomonas hortorum pv. gardneri
262071,Yongloolinvirus C2
559189,Colneyvirus CD27
2213057,Stutzerimonas frequens
866775,Aerococcus sp. Group 1
