taxID,Organism
2583577,Raoultella sp. NCTC 9189
2583584,Streptococcus sp. NCTC 11567
2583585,Streptococcus sp. NCTC 10228
2583588,"Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-"
2583822,Plantibacter sp. M259
2584943,Longibaculum sp. KGMB06250
2584944,Sutterella faecalis
2585117,Alistipes onderdonkii subsp. vulgaris
2585118,Alistipes communis
2585119,Alistipes dispar
2587597,Pseudomonas sp. SWI7
2590776,Pseudomonas sp. NIBRBAC000502773
2590777,Rhizobium sp. NIBRBAC000502774
2590869,Janthinobacterium tructae
2592065,Escherichia coli O1:H42
2592351,Carnobacterium sp. PL12RED10
2592352,Carnobacterium sp. PL26RED25
2592354,Carnobacterium sp. PL24RED07
2592355,Carnobacterium sp. PL17GRE32
2592382,Paenalkalicoccus suaedae
2594269,Chryseobacterium sp. SNU WT5
2594473,Sphingomonas xanthus
2594789,Lachnospiraceae bacterium KGMB03038
2597770,Pseudomonas sp. BJP69
2599293,Humibacter ginsenosidimutans
2599308,Crassaminicella thermophila
2603276,Methylobacterium sp. WL1
2603292,Salinibacterium sp. dk2585
2603296,Enterococcus sp. DA9
2605619,Escherichia coli O16:H48
2605620,Escherichia coli O80:H26
2609668,Acinetobacter sp. C16S1
861208,Agrobacterium tumefaciens
46170,Staphylococcus aureus
147467,Mammaliicoccus sciuri
1827146,Priestia megaterium
1653479,Rhodococcus fascians
147452,Staphylococcus saprophyticus
1500843,Rhodococcus pyridinivorans
1673076,Sphingobium xenophagum
85643,Thauera aminoaromatica
1226298,Lacticaseibacillus paracasei subsp. paracasei ATCC 25302 = DSM 5622 = JCM 8130
1156433,Streptococcus ilei
1804984,Paraburkholderia phytofirmans OLGA172
219334,Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393
1849491,Abyssicoccus albus
2546450,Stenotrophomonas indicatrix
1476577,Candidatus Nanosynbacter lyticus
2487071,Epilithonimonas vandammei
671223,Cutibacterium modestum
2585755,Alistipes onderdonkii subsp. vulgaris
2585756,Alistipes communis
570374,Corynebacterium sanguinis
741091,Rahnella aceris
1759437,Serratia surfactantfaciens
90270,Xanthomonas hortorum pv. gardneri
866775,Aerococcus sp. Group 1
